CookerStat, GenerateAssetRegistry=0.034522, Initialize=0.181317, RunGuid=RunID59B0D8A8415FF75AB475DE9DE7CE9AD2
SavePackageTransactionId811A30D64FECD808D853729AEDE04071_11, Filename=../../../../../../Unreal Project/TwinStickShooter 4.11/Content/Blueprints/Weapon.uasset, AutoPackageBackupDelegate=1.055561, FlushAsyncLoading=0.003111, FlushStreamingFunc=0.087392, BlockTillAllRequestsFinished=0.005286, ResetLoadersForSaveUnMarkAllObjects=0.132803, TagPackageExports=6.423555, BeginCacheForCookedPlatformData=0.009019, SerializeImports=6.774683, GatherLocalizableTextData=4.894327, MarkNames=0.049762, SerializeSummary=0.019282, SerializeNames=0.138085, SerializeGatherableTextData=0.147417, BuildExportMap=0.172298, SortExportsNonSeekfree=0.515964, SortExportsSeekfreeConstructor=0.101078, SortExportsSeekfreeInner=9.992987, SortExportsSeekfree=0.017729, BuildDependencyMap=0.098899, SerializeImportMap=0.023015, SerializeExportMap=0.035144, SerializeDependencyMap=0.007153, SerializeStringAssetReferenceMap=0.002488, SaveThumbNailsAssetRegistryDataWorldLevelInfo=7.401362, SerializeExports=8.162398, SerializeBulkData=0.015240, MoveFile=2.011284, UnaccountedTime=1.553796, RunGuid=RunID59B0D8A8415FF75AB475DE9DE7CE9AD2
SavePackageTransactionId811A30D64FECD808D853729AEDE04071_12, Filename=../../../../../../Unreal Project/TwinStickShooter 4.11/Saved/Autosaves/Game/Blueprints/Weapon_Auto3.uasset, AutoPackageBackupDelegate=1.257092, FlushAsyncLoading=0.004355, FlushStreamingFunc=0.074953, BlockTillAllRequestsFinished=0.005286, ResetLoadersForSaveUnMarkAllObjects=0.139643, TagPackageExports=7.672250, BeginCacheForCookedPlatformData=0.020217, SerializeImports=5.953930, GatherLocalizableTextData=4.212290, MarkNames=0.085216, SerializeSummary=0.018351, SerializeNames=0.255648, SerializeGatherableTextData=0.020526, BuildExportMap=0.146486, SortExportsNonSeekfree=0.437587, SortExportsSeekfreeConstructor=0.068109, SortExportsSeekfreeInner=13.187039, SortExportsSeekfree=0.007775, BuildDependencyMap=0.053804, SerializeImportMap=0.019282, SerializeExportMap=0.030477, SerializeDependencyMap=0.005908, SerializeStringAssetReferenceMap=0.001553, SaveThumbNailsAssetRegistryDataWorldLevelInfo=8.736830, SerializeExports=7.505238, SerializeBulkData=0.011820, MoveFile=1.062091, UnaccountedTime=0.185363, RunGuid=RunID59B0D8A8415FF75AB475DE9DE7CE9AD2
SavePackageTransactionId811A30D64FECD808D853729AEDE04071_13, Filename=../../../../../../Unreal Project/TwinStickShooter 4.11/Content/Blueprints/Weapon.uasset, AutoPackageBackupDelegate=1.035031, FlushAsyncLoading=0.003733, FlushStreamingFunc=0.050385, BlockTillAllRequestsFinished=0.005599, ResetLoadersForSaveUnMarkAllObjects=0.127513, TagPackageExports=5.099904, BeginCacheForCookedPlatformData=0.004355, SerializeImports=6.527740, GatherLocalizableTextData=5.616177, MarkNames=0.062205, SerializeSummary=0.015859, SerializeNames=0.252541, SerializeGatherableTextData=0.021767, BuildExportMap=0.145242, SortExportsNonSeekfree=0.434790, SortExportsSeekfreeConstructor=0.065621, SortExportsSeekfreeInner=9.233199, SortExportsSeekfree=0.006221, BuildDependencyMap=0.051316, SerializeImportMap=0.018660, SerializeExportMap=0.030167, SerializeDependencyMap=0.006218, SerializeStringAssetReferenceMap=0.001866, SaveThumbNailsAssetRegistryDataWorldLevelInfo=7.893998, SerializeExports=7.522036, SerializeBulkData=0.012130, MoveFile=1.387715, UnaccountedTime=1.745686, RunGuid=RunID59B0D8A8415FF75AB475DE9DE7CE9AD2
SavePackageTransactionId811A30D64FECD808D853729AEDE04071_14, Filename=../../../../../../Unreal Project/TwinStickShooter 4.11/Content/Blueprints/HeroCharacter.uasset, AutoPackageBackupDelegate=1.939446, FlushAsyncLoading=0.007153, FlushStreamingFunc=0.083972, BlockTillAllRequestsFinished=0.007153, ResetLoadersForSaveUnMarkAllObjects=0.154883, TagPackageExports=6.549202, BeginCacheForCookedPlatformData=0.004355, SerializeImports=10.601632, GatherLocalizableTextData=7.175881, MarkNames=0.124093, SerializeSummary=0.024568, SerializeNames=0.441629, SerializeGatherableTextData=0.102323, BuildExportMap=0.319093, SortExportsNonSeekfree=1.220085, SortExportsSeekfreeConstructor=0.109162, SortExportsSeekfreeInner=22.572319, SortExportsSeekfree=0.008710, BuildDependencyMap=0.081483, SerializeImportMap=0.020217, SerializeExportMap=0.042919, SerializeDependencyMap=0.013065, SerializeStringAssetReferenceMap=0.002488, SaveThumbNailsAssetRegistryDataWorldLevelInfo=9.225111, SerializeExports=11.266253, SerializeBulkData=0.010263, MoveFile=1.341999, UnaccountedTime=2.192914, RunGuid=RunID59B0D8A8415FF75AB475DE9DE7CE9AD2
SavePackageTransactionId811A30D64FECD808D853729AEDE04071_15, Filename=../../../../../../Unreal Project/TwinStickShooter 4.11/Content/Blueprints/HeroCharacter.uasset, AutoPackageBackupDelegate=1.074221, FlushAsyncLoading=0.003420, FlushStreamingFunc=0.046652, BlockTillAllRequestsFinished=0.006530, ResetLoadersForSaveUnMarkAllObjects=0.146173, TagPackageExports=8.426130, BeginCacheForCookedPlatformData=0.007465, SerializeImports=11.474010, GatherLocalizableTextData=9.658657, MarkNames=0.103876, SerializeSummary=0.020836, SerializeNames=0.373520, SerializeGatherableTextData=0.076197, BuildExportMap=0.268091, SortExportsNonSeekfree=1.031611, SortExportsSeekfreeConstructor=0.073086, SortExportsSeekfreeInner=22.998713, SortExportsSeekfree=0.008397, BuildDependencyMap=0.083040, SerializeImportMap=0.021771, SerializeExportMap=0.050381, SerializeDependencyMap=0.012752, SerializeStringAssetReferenceMap=0.002488, SaveThumbNailsAssetRegistryDataWorldLevelInfo=11.234842, SerializeExports=17.229206, SerializeBulkData=0.012442, MoveFile=1.221638, UnaccountedTime=0.948574, RunGuid=RunID59B0D8A8415FF75AB475DE9DE7CE9AD2
SavePackageTransactionId811A30D64FECD808D853729AEDE04071_16, Filename=../../../../../../Unreal Project/TwinStickShooter 4.11/Content/Blueprints/HeroCharacter.uasset, AutoPackageBackupDelegate=1.729205, FlushAsyncLoading=0.004977, FlushStreamingFunc=0.077441, BlockTillAllRequestsFinished=0.005908, ResetLoadersForSaveUnMarkAllObjects=0.143684, TagPackageExports=9.524304, BeginCacheForCookedPlatformData=0.008706, SerializeImports=10.458257, GatherLocalizableTextData=10.507398, MarkNames=0.102010, SerializeSummary=0.017416, SerializeNames=0.303857, SerializeGatherableTextData=0.086460, BuildExportMap=0.203397, SortExportsNonSeekfree=0.984650, SortExportsSeekfreeConstructor=0.066556, SortExportsSeekfreeInner=21.668844, SortExportsSeekfree=0.007775, BuildDependencyMap=0.109475, SerializeImportMap=0.021148, SerializeExportMap=0.046652, SerializeDependencyMap=0.017103, SerializeStringAssetReferenceMap=0.003424, SaveThumbNailsAssetRegistryDataWorldLevelInfo=11.533100, SerializeExports=16.390421, SerializeBulkData=0.012126, MoveFile=1.342312, UnaccountedTime=0.152703, RunGuid=RunID59B0D8A8415FF75AB475DE9DE7CE9AD2
SavePackageTransactionId811A30D64FECD808D853729AEDE04071_17, Filename=../../../../../../Unreal Project/TwinStickShooter 4.11/Content/Blueprints/HeroCharacter.uasset, AutoPackageBackupDelegate=1.041252, FlushAsyncLoading=0.002801, FlushStreamingFunc=0.087082, BlockTillAllRequestsFinished=0.005286, ResetLoadersForSaveUnMarkAllObjects=0.136532, TagPackageExports=9.215470, BeginCacheForCookedPlatformData=0.006221, SerializeImports=10.839556, GatherLocalizableTextData=9.559754, MarkNames=0.187539, SerializeSummary=0.036698, SerializeNames=0.490770, SerializeGatherableTextData=0.142131, BuildExportMap=0.365745, SortExportsNonSeekfree=1.211688, SortExportsSeekfreeConstructor=0.083037, SortExportsSeekfreeInner=24.676600, SortExportsSeekfree=0.010885, BuildDependencyMap=0.133734, SerializeImportMap=0.020839, SerializeExportMap=0.046339, SerializeDependencyMap=0.019595, SerializeStringAssetReferenceMap=0.004042, SaveThumbNailsAssetRegistryDataWorldLevelInfo=11.563268, SerializeExports=15.659552, SerializeBulkData=0.012130, MoveFile=1.502167, UnaccountedTime=1.223505, RunGuid=RunID59B0D8A8415FF75AB475DE9DE7CE9AD2
SavePackageTransactionId811A30D64FECD808D853729AEDE04071_18, Filename=../../../../../../Unreal Project/TwinStickShooter 4.11/Content/Blueprints/HeroCharacter.uasset, AutoPackageBackupDelegate=1.704633, FlushAsyncLoading=0.008706, FlushStreamingFunc=0.305098, BlockTillAllRequestsFinished=0.014931, ResetLoadersForSaveUnMarkAllObjects=0.256892, TagPackageExports=14.118198, BeginCacheForCookedPlatformData=0.009019, SerializeImports=15.771512, GatherLocalizableTextData=12.518685, MarkNames=0.142131, SerializeSummary=0.021458, SerializeNames=0.448473, SerializeGatherableTextData=0.105124, BuildExportMap=0.273995, SortExportsNonSeekfree=1.187116, SortExportsSeekfreeConstructor=0.121918, SortExportsSeekfreeInner=27.224064, SortExportsSeekfree=0.018660, BuildDependencyMap=0.175096, SerializeImportMap=0.026438, SerializeExportMap=0.062510, SerializeDependencyMap=0.028927, SerializeStringAssetReferenceMap=0.009641, SaveThumbNailsAssetRegistryDataWorldLevelInfo=10.752782, SerializeExports=14.849063, SerializeBulkData=0.013061, MoveFile=1.328003, UnaccountedTime=0.184119, RunGuid=RunID59B0D8A8415FF75AB475DE9DE7CE9AD2
SavePackageTransactionId811A30D64FECD808D853729AEDE04071_19, Filename=../../../../../../Unreal Project/TwinStickShooter 4.11/Content/Blueprints/HeroCharacter.uasset, AutoPackageBackupDelegate=1.051519, FlushAsyncLoading=0.003733, FlushStreamingFunc=0.084594, BlockTillAllRequestsFinished=0.004973, ResetLoadersForSaveUnMarkAllObjects=0.136536, TagPackageExports=10.360290, BeginCacheForCookedPlatformData=0.009332, SerializeImports=9.576239, GatherLocalizableTextData=10.478475, MarkNames=0.087082, SerializeSummary=0.016171, SerializeNames=0.302609, SerializeGatherableTextData=0.063445, BuildExportMap=0.204954, SortExportsNonSeekfree=1.003936, SortExportsSeekfreeConstructor=0.069041, SortExportsSeekfreeInner=21.935690, SortExportsSeekfree=0.010263, BuildDependencyMap=0.135288, SerializeImportMap=0.020526, SerializeExportMap=0.045717, SerializeDependencyMap=0.009641, SerializeStringAssetReferenceMap=0.002179, SaveThumbNailsAssetRegistryDataWorldLevelInfo=15.384309, SerializeExports=15.208591, SerializeBulkData=0.012130, MoveFile=1.201425, UnaccountedTime=0.952926, RunGuid=RunID59B0D8A8415FF75AB475DE9DE7CE9AD2
SavePackageTransactionId811A30D64FECD808D853729AEDE04071_20, Filename=../../../../../../Unreal Project/TwinStickShooter 4.11/Content/Blueprints/HeroCharacter.uasset, AutoPackageBackupDelegate=1.058359, FlushAsyncLoading=0.002801, FlushStreamingFunc=0.104807, BlockTillAllRequestsFinished=0.004977, ResetLoadersForSaveUnMarkAllObjects=0.137776, TagPackageExports=7.942204, BeginCacheForCookedPlatformData=0.006221, SerializeImports=11.068456, GatherLocalizableTextData=7.235594, MarkNames=0.079617, SerializeSummary=0.015553, SerializeNames=0.306029, SerializeGatherableTextData=0.061583, BuildExportMap=0.204019, SortExportsNonSeekfree=1.050275, SortExportsSeekfreeConstructor=0.101388, SortExportsSeekfreeInner=20.134953, SortExportsSeekfree=0.008710, BuildDependencyMap=0.093300, SerializeImportMap=0.023637, SerializeExportMap=0.047896, SerializeDependencyMap=0.008710, SerializeStringAssetReferenceMap=0.001866, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.050275, SerializeExports=11.653457, SerializeBulkData=0.014618, MoveFile=1.237810, UnaccountedTime=0.956971, RunGuid=RunID59B0D8A8415FF75AB475DE9DE7CE9AD2
SavePackageTransactionId811A30D64FECD808D853729AEDE04071_21, Filename=../../../../../../Unreal Project/TwinStickShooter 4.11/Content/Blueprints/HeroCharacter.uasset, AutoPackageBackupDelegate=2.258848, FlushAsyncLoading=0.010263, FlushStreamingFunc=0.122536, BlockTillAllRequestsFinished=0.007153, ResetLoadersForSaveUnMarkAllObjects=0.179142, TagPackageExports=10.045550, BeginCacheForCookedPlatformData=0.005599, SerializeImports=17.014612, GatherLocalizableTextData=7.977348, MarkNames=0.084281, SerializeSummary=0.018351, SerializeNames=0.310075, SerializeGatherableTextData=0.072464, BuildExportMap=0.219263, SortExportsNonSeekfree=1.225680, SortExportsSeekfreeConstructor=0.108853, SortExportsSeekfreeInner=22.539663, SortExportsSeekfree=0.008706, BuildDependencyMap=0.094548, SerializeImportMap=0.020839, SerializeExportMap=0.051316, SerializeDependencyMap=0.014618, SerializeStringAssetReferenceMap=0.002801, SaveThumbNailsAssetRegistryDataWorldLevelInfo=9.348891, SerializeExports=13.744366, SerializeBulkData=0.012439, MoveFile=1.269221, UnaccountedTime=1.077645, RunGuid=RunID59B0D8A8415FF75AB475DE9DE7CE9AD2
SavePackageTransactionId811A30D64FECD808D853729AEDE04071_22, Filename=../../../../../../Unreal Project/TwinStickShooter 4.11/Content/NewMap.umap, AutoPackageBackupDelegate=2.119828, FlushAsyncLoading=0.007153, FlushStreamingFunc=0.092681, BlockTillAllRequestsFinished=0.006221, ResetLoadersForSaveUnMarkAllObjects=0.749838, TagPackageExports=0.668358, BeginCacheForCookedPlatformData=0.002176, SerializeImports=1.605112, GatherLocalizableTextData=8.465320, MarkNames=0.094857, SerializeSummary=0.036389, SerializeNames=0.407107, SerializeGatherableTextData=0.022393, BuildExportMap=0.200912, SortExportsNonSeekfree=0.229523, SortExportsSeekfreeConstructor=0.076197, SortExportsSeekfreeInner=27.309902, SortExportsSeekfree=0.009019, BuildDependencyMap=0.070907, SerializeImportMap=0.026122, SerializeExportMap=0.029549, SerializeDependencyMap=0.005286, SerializeStringAssetReferenceMap=0.001866, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.817642, SerializeExports=4.338246, SerializeBulkData=0.015240, MoveFile=16.421829, UnaccountedTime=0.215530, RunGuid=RunID59B0D8A8415FF75AB475DE9DE7CE9AD2
