CookerStat, GenerateAssetRegistry=0.035457, Initialize=0.181630, RunGuid=RunID12C1DAF948A27188B7FA06B76D7214BD
SavePackageTransactionId39FF336146A2ADEE58B1FEB34368AEA4_0, Filename=../../../../../../GitHub/Unreal/TwinStickShooter/Content/Blueprints/HeroCharacter.uasset, AutoPackageBackupDelegate=9.709663, FlushAsyncLoading=0.012748, FlushStreamingFunc=0.037324, BlockTillAllRequestsFinished=0.005908, ResetLoadersForSaveUnMarkAllObjects=0.464957, TagPackageExports=23.481709, BeginCacheForCookedPlatformData=0.006530, SerializeImports=26.012377, GatherLocalizableTextData=22.596270, MarkNames=0.229836, SerializeSummary=0.032343, SerializeNames=0.517830, SerializeGatherableTextData=0.213973, BuildExportMap=0.492636, SortExportsNonSeekfree=3.258739, SortExportsSeekfreeConstructor=0.080239, SortExportsSeekfreeInner=38.371201, SortExportsSeekfree=0.009641, BuildDependencyMap=0.181939, SerializeImportMap=0.042919, SerializeExportMap=0.140887, SerializeDependencyMap=0.021461, SerializeStringAssetReferenceMap=0.002488, SaveThumbNailsAssetRegistryDataWorldLevelInfo=13.182372, SerializeExports=40.866108, SerializeBulkData=0.035144, MoveFile=1.765594, UnaccountedTime=1.228478, RunGuid=RunID12C1DAF948A27188B7FA06B76D7214BD
SavePackageTransactionId39FF336146A2ADEE58B1FEB34368AEA4_1, Filename=../../../../../../GitHub/Unreal/TwinStickShooter/Content/Blueprints/HeroCharacter.uasset, AutoPackageBackupDelegate=5.004116, FlushAsyncLoading=0.004973, FlushStreamingFunc=0.032969, BlockTillAllRequestsFinished=0.006218, ResetLoadersForSaveUnMarkAllObjects=0.150528, TagPackageExports=20.159521, BeginCacheForCookedPlatformData=0.007465, SerializeImports=20.706896, GatherLocalizableTextData=18.482880, MarkNames=0.125337, SerializeSummary=0.017416, SerializeNames=0.368856, SerializeGatherableTextData=0.160791, BuildExportMap=0.317540, SortExportsNonSeekfree=2.662223, SortExportsSeekfreeConstructor=0.070602, SortExportsSeekfreeInner=37.360115, SortExportsSeekfree=0.009641, BuildDependencyMap=0.214282, SerializeImportMap=0.046343, SerializeExportMap=0.187535, SerializeDependencyMap=0.023950, SerializeStringAssetReferenceMap=0.005286, SaveThumbNailsAssetRegistryDataWorldLevelInfo=10.752782, SerializeExports=27.913879, SerializeBulkData=0.017725, MoveFile=1.804158, UnaccountedTime=1.199245, RunGuid=RunID12C1DAF948A27188B7FA06B76D7214BD
SavePackageTransactionId39FF336146A2ADEE58B1FEB34368AEA4_2, Filename=../../../../../../GitHub/Unreal/TwinStickShooter/Content/Blueprints/HeroCharacter.uasset, AutoPackageBackupDelegate=5.104881, FlushAsyncLoading=0.004664, FlushStreamingFunc=0.046339, BlockTillAllRequestsFinished=0.004668, ResetLoadersForSaveUnMarkAllObjects=0.165764, TagPackageExports=23.996733, BeginCacheForCookedPlatformData=0.008401, SerializeImports=29.444967, GatherLocalizableTextData=21.526091, MarkNames=0.200912, SerializeSummary=0.020836, SerializeNames=0.500102, SerializeGatherableTextData=0.154261, BuildExportMap=0.313494, SortExportsNonSeekfree=3.652167, SortExportsSeekfreeConstructor=0.088014, SortExportsSeekfreeInner=38.141987, SortExportsSeekfree=0.008710, BuildDependencyMap=0.145242, SerializeImportMap=0.027057, SerializeExportMap=0.083972, SerializeDependencyMap=0.026125, SerializeStringAssetReferenceMap=0.004355, SaveThumbNailsAssetRegistryDataWorldLevelInfo=13.149094, SerializeExports=32.407631, SerializeBulkData=0.012130, MoveFile=1.454275, UnaccountedTime=1.344796, RunGuid=RunID12C1DAF948A27188B7FA06B76D7214BD
SavePackageTransactionId39FF336146A2ADEE58B1FEB34368AEA4_3, Filename=../../../../../../GitHub/Unreal/TwinStickShooter/Content/Blueprints/HeroCharacter.uasset, AutoPackageBackupDelegate=6.236017, FlushAsyncLoading=0.005908, FlushStreamingFunc=0.046652, BlockTillAllRequestsFinished=0.005912, ResetLoadersForSaveUnMarkAllObjects=0.177585, TagPackageExports=20.289835, BeginCacheForCookedPlatformData=0.006530, SerializeImports=25.022440, GatherLocalizableTextData=25.687374, MarkNames=0.208996, SerializeSummary=0.021461, SerializeNames=0.520315, SerializeGatherableTextData=0.211172, BuildExportMap=0.522494, SortExportsNonSeekfree=3.207423, SortExportsSeekfreeConstructor=0.107300, SortExportsSeekfreeInner=37.704090, SortExportsSeekfree=0.009641, BuildDependencyMap=0.215527, SerializeImportMap=0.039808, SerializeExportMap=0.095170, SerializeDependencyMap=0.026125, SerializeStringAssetReferenceMap=0.003420, SaveThumbNailsAssetRegistryDataWorldLevelInfo=11.579443, SerializeExports=32.600143, SerializeBulkData=0.013996, MoveFile=1.327690, UnaccountedTime=1.001447, RunGuid=RunID12C1DAF948A27188B7FA06B76D7214BD
